model	score_type	score_value	proteina	proteinb
lightdock	luciferin_score	1.94084	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.58207	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.41542	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.22167	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.32281	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.35142	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.11613	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.16785	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-8.84996	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-16.76959	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.17385	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-24.70662	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-25.39042	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-28.867	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-33.89568	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-46.96636	2UUY_rec	2UUY_lig
lightdock	luciferin_score	18.69758	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.04627	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.02588	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.70097	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.50787	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.40474	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.26313	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.20907	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.06454	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.03432	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.83372	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.6017	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.46485	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.45036	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.19805	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.77733	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.54598	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.53421	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.48111	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.40375	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.99324	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.95942	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.94727	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.91085	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.904	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.48511	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.11396	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.046	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.32855	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.28651	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.18507	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.05686	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.02639	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.31829	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.06486	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.87584	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.14563	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.72005	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.69041	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.43351	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.16026	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.66925	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.83059	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.00034	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.83957	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.96026	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.02159	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.71363	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.47823	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.60275	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.77283	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.43042	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.58542	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-9.04212	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-9.79193	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-10.94449	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-11.47095	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.07848	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.62737	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.23753	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.5089	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-18.18215	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.29259	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-32.6725	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-34.15684	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-40.43827	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-44.2481	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-55.67337	2UUY_rec	2UUY_lig
lightdock	luciferin_score	18.37258	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.38765	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.78127	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.0534	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.47106	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.07077	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.398	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.27584	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.23956	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.2334	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.18995	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.01707	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.31284	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.28999	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.0175	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.91698	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.87171	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.7038	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.63337	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.43042	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.67459	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.28501	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.25476	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.24718	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.10209	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.61064	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.37415	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.26123	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.16431	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.14147	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.086	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.96126	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.55406	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.43017	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.35988	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.31174	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.15615	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.92071	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.9025	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.57434	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.9847	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.49893	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.99912	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.11178	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.65482	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.22484	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.55129	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.5029	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.55063	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.01433	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.12958	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.10449	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.74154	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.15801	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.36795	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.76677	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.8959	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.89791	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-8.73811	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-11.49753	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-12.61152	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-15.95648	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-16.20393	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.85443	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-29.22346	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-33.50403	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-59.14455	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-66.74198	2UUY_rec	2UUY_lig
lightdock	luciferin_score	18.83983	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.9305	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.28326	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.25239	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.19832	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.26636	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.20606	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.56925	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.45442	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.45397	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.23824	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.10028	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.88176	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.64052	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.06764	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.91287	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.91155	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.52482	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.11392	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.07496	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.02514	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.00117	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.4246	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.13339	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.07339	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.99943	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.71741	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.56151	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.3092	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.08389	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.82543	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.7508	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.2136	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.11051	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.08865	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.67571	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.19707	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.45972	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.02451	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.71864	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.68193	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.79532	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.66139	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.24722	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.3195	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.01217	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.46216	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.99762	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.26613	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.70113	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.10696	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-10.54889	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-10.58248	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.66983	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-14.4629	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-15.12268	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.24922	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-18.23679	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-32.46842	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-41.6613	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-62.09034	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-77.65934	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.70289	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.40602	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.3269	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.08222	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.90001	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.56745	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.25097	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.22051	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.18123	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.14521	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.92102	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.8987	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.81657	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.5044	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.46687	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.34449	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.16376	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.83025	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.82941	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.74375	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.49262	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.36029	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.31847	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.84163	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.80627	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.51918	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.94988	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.02954	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.06441	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.938	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.92442	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.42052	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.11136	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.96382	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.99696	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.80235	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.32022	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.01683	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.61884	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.09222	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.8503	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.06292	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.64877	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.88775	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.42656	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.43531	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.87034	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.37654	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.51652	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-14.79004	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-15.24127	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.73777	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.7857	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.90292	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.40238	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-20.68013	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-26.1556	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-30.7664	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-39.31435	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-42.26122	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-46.38648	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-51.91309	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-60.18635	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-61.32544	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-66.77438	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-70.34571	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-93.09995	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.28205	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.47228	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.12911	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.21973	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.14266	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.86339	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.10765	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.97865	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.7238	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.39878	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.12098	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.10861	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.96791	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.93665	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.68095	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.65419	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.63289	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.46756	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.38716	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.29621	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.21767	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.14299	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.01827	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.99745	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.98539	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.9433	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.92394	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.90323	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.89432	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.8237	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.82013	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.16644	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.00356	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.94217	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.79718	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.69029	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.6749	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.6709	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.22552	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.17297	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.14149	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.7732	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.65586	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.43251	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.31335	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.05616	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.85729	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.69075	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.6779	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.51625	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.45211	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.38662	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.25782	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.88652	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.83088	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.5702	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.57444	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.70932	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.29874	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.88913	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.55823	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.71641	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.86186	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-9.81375	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.34009	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.36395	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.43973	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-18.37568	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-20.45599	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-22.2715	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-55.85374	2UUY_rec	2UUY_lig
lightdock	luciferin_score	18.32965	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.16979	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.29189	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.21615	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.25522	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.07322	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.70499	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.73317	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.50382	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.1998	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.10035	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.019	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.01136	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.73393	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.27528	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.24396	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.14936	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.95356	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.95102	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.31839	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.23261	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.11963	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.0532	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.49041	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.30991	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.2831	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.15615	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.85341	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.63272	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.44445	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.19574	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.12342	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.04205	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.85684	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.60409	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.15352	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.31529	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.24413	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.93217	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.77575	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.3785	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.75634	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.65663	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.56302	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.85919	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.51191	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.41466	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.12824	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.56945	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.81912	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.05233	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.01766	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.83493	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.89954	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-8.08402	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-8.61073	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-9.4498	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-16.26108	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-20.11052	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-25.20383	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-33.78888	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-40.70397	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-50.43065	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-62.79657	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-100.43141	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.03185	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.71938	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.52109	2UUY_rec	2UUY_lig
