model	score_type	score_value	proteinA	proteinB	run_id	pose_id	output_path	label
HADDOCK	fnat	0.8399774226723438	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_049	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_049.pdb	
HADDOCK	fnat	0.7094520944639939	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_050	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_050.pdb	
HADDOCK	irmsd	1.0109187229803052	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_001	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_001.pdb	
HADDOCK	irmsd	1.8496141488930327	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_002	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_002.pdb	
HADDOCK	irmsd	1.021868014469287	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_003	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_003.pdb	
HADDOCK	irmsd	1.5687577842335432	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_004	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_004.pdb	
HADDOCK	irmsd	0.7331911599950615	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_005	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_005.pdb	
HADDOCK	irmsd	1.0972812210661849	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_006	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_006.pdb	
HADDOCK	irmsd	0.7249889725447094	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_007	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_007.pdb	
HADDOCK	irmsd	1.0304834620497187	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_008	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_008.pdb	
HADDOCK	irmsd	1.6201540687286977	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_009	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_009.pdb	
HADDOCK	irmsd	0.3363397884038256	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_010	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_010.pdb	
HADDOCK	irmsd	1.4172118217729286	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_011	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_011.pdb	
HADDOCK	irmsd	1.318867801166139	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_012	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_012.pdb	
HADDOCK	irmsd	0.9029250221516028	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_013	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_013.pdb	
HADDOCK	irmsd	0.47697107280577267	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_014	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_014.pdb	
HADDOCK	irmsd	1.2360647538569347	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_015	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_015.pdb	
HADDOCK	irmsd	0.9352536454680987	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_016	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_016.pdb	
HADDOCK	irmsd	1.316338105677352	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_017	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_017.pdb	
HADDOCK	irmsd	1.2109260727617215	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_018	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_018.pdb	
HADDOCK	irmsd	2.000889445660458	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_019	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_019.pdb	
HADDOCK	irmsd	1.0803221862634877	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_020	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_020.pdb	
HADDOCK	irmsd	0.6882512536890675	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_021	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_021.pdb	
HADDOCK	irmsd	1.289637817478158	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_022	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_022.pdb	
HADDOCK	irmsd	1.3099983419858825	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_023	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_023.pdb	
HADDOCK	irmsd	1.8795937876202182	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_024	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_024.pdb	
HADDOCK	irmsd	1.6175556229572892	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_025	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_025.pdb	
HADDOCK	irmsd	1.3784355295747546	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_026	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_026.pdb	
HADDOCK	irmsd	1.9316514456097809	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_027	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_027.pdb	
HADDOCK	irmsd	0.6056184728385745	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_028	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_028.pdb	
HADDOCK	irmsd	0.880124233625126	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_029	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_029.pdb	
HADDOCK	irmsd	0.7367120292972376	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_030	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_030.pdb	
HADDOCK	irmsd	1.005095098422116	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_031	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_031.pdb	
HADDOCK	irmsd	0.5116569262218456	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_032	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_032.pdb	
HADDOCK	irmsd	1.5175754734072022	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_033	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_033.pdb	
HADDOCK	irmsd	1.0888886514506133	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_034	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_034.pdb	
HADDOCK	irmsd	0.464596852748671	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_035	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_035.pdb	
HADDOCK	irmsd	0.6922104593962292	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_036	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_036.pdb	
HADDOCK	irmsd	1.3567569237250976	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_037	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_037.pdb	
HADDOCK	irmsd	1.6190632839471906	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_038	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_038.pdb	
HADDOCK	irmsd	2.1983654458458934	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_039	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_039.pdb	
HADDOCK	irmsd	2.6569312330036645	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_040	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_040.pdb	
HADDOCK	irmsd	1.4072047166379982	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_041	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_041.pdb	
HADDOCK	irmsd	0.7052309399840679	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_042	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_042.pdb	
HADDOCK	irmsd	0.13397685963434536	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_043	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_043.pdb	
HADDOCK	irmsd	1.333855731171918	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_044	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_044.pdb	
HADDOCK	irmsd	0.793529452344837	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_045	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_045.pdb	
HADDOCK	irmsd	0.9923213699101573	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_046	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_046.pdb	
HADDOCK	irmsd	0.8939516004700959	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_047	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_047.pdb	
HADDOCK	irmsd	1.1296045567918074	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_048	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_048.pdb	
HADDOCK	irmsd	1.7329901153938216	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_049	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_049.pdb	
HADDOCK	irmsd	1.2785242837226722	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_050	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_050.pdb	
HADDOCK	lrmsd	2.3413651629613117	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_001	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_001.pdb	
HADDOCK	lrmsd	1.4643462471741884	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_002	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_002.pdb	
HADDOCK	lrmsd	0.825317055295643	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_003	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_003.pdb	
HADDOCK	lrmsd	2.013692090926669	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_004	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_004.pdb	
HADDOCK	lrmsd	2.4462174491816797	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_005	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_005.pdb	
HADDOCK	lrmsd	4.2679299135798825	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_006	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_006.pdb	
HADDOCK	lrmsd	2.6302745214728858	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_007	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_007.pdb	
HADDOCK	lrmsd	3.4827395110230577	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_008	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_008.pdb	
HADDOCK	lrmsd	2.000704401460848	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_009	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_009.pdb	
HADDOCK	lrmsd	1.3150562335829754	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_010	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_010.pdb	
HADDOCK	lrmsd	1.534883237767628	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_011	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_011.pdb	
HADDOCK	lrmsd	1.7747739354642467	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_012	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_012.pdb	
HADDOCK	lrmsd	4.628469732435164	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_013	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_013.pdb	
HADDOCK	lrmsd	1.678613320775614	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_014	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_014.pdb	
HADDOCK	lrmsd	3.338489203736345	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_015	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_015.pdb	
HADDOCK	lrmsd	1.5970728219129735	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_016	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_016.pdb	
HADDOCK	lrmsd	3.431573012874244	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_017	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_017.pdb	
HADDOCK	lrmsd	2.884950966105863	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_018	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_018.pdb	
HADDOCK	lrmsd	2.3433621023419096	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_019	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_019.pdb	
HADDOCK	lrmsd	2.459237473864566	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_020	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_020.pdb	
HADDOCK	lrmsd	1.8452123045706097	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_021	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_021.pdb	
HADDOCK	lrmsd	2.9460722014820804	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_022	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_022.pdb	
HADDOCK	lrmsd	2.04501651965922	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_023	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_023.pdb	
HADDOCK	lrmsd	1.2743942362327518	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_024	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_024.pdb	
HADDOCK	lrmsd	1.2220624256803807	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_025	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_025.pdb	
HADDOCK	lrmsd	2.6725879177221197	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_026	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_026.pdb	
HADDOCK	lrmsd	4.079091256410435	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_027	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_027.pdb	
HADDOCK	lrmsd	2.659991613573438	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_028	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_028.pdb	
HADDOCK	lrmsd	2.3813616738901175	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_029	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_029.pdb	
HADDOCK	lrmsd	2.785826139602543	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_030	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_030.pdb	
HADDOCK	lrmsd	3.806001741706825	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_031	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_031.pdb	
HADDOCK	lrmsd	2.719382501363856	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_032	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_032.pdb	
HADDOCK	lrmsd	2.089072769166263	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_033	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_033.pdb	
HADDOCK	lrmsd	3.606288710059889	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_034	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_034.pdb	
HADDOCK	lrmsd	2.9287564384616136	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_035	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_035.pdb	
HADDOCK	lrmsd	4.035755991995992	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_036	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_036.pdb	
HADDOCK	lrmsd	2.6832344372219064	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_037	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_037.pdb	
HADDOCK	lrmsd	1.2755309682794997	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_038	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_038.pdb	
HADDOCK	lrmsd	1.131840800754335	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_039	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_039.pdb	
HADDOCK	lrmsd	4.15092793223125	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_040	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_040.pdb	
HADDOCK	lrmsd	4.223665720783297	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_041	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_041.pdb	
HADDOCK	lrmsd	2.3204807867173995	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_042	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_042.pdb	
HADDOCK	lrmsd	2.1168126788640125	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_043	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_043.pdb	
HADDOCK	lrmsd	3.961444292242202	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_044	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_044.pdb	
HADDOCK	lrmsd	1.392954317956512	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_045	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_045.pdb	
HADDOCK	lrmsd	1.6052729810441737	2UUY_rec	2UUY_lig	haddock_2UUY_rec_2UUY_lig_demo	haddock_2UUY_rec_2UUY_lig_pose_046	/demo/haddock/2UUY_rec_vs_2UUY_lig/haddock_2UUY_rec_2UUY_lig_pose_046.pdb	
